"State","Date","Shortage","Supply","Demand","Param1","Param2","Param3"
"Connecticut",2020-05-14,-157,343,186,1000,1000,1000
"Delaware",2020-05-14,-87.5,108.5,21,1000,1000,1000
"Florida",2020-05-14,-2102,2460,358,1000,1000,1000
"Georgia",2020-05-14,-1013,1147,134,1000,1000,1000
"Hawaii",2020-05-14,-122.5,125.5,3,1000,1000,1000
"Idaho",2020-05-14,-71.5,103.5,32,1000,1000,1000
"Illinois",2020-05-14,-943,1141,198,1000,1000,1000
"Indiana",2020-05-14,-632,764,132,1000,1000,1000
"Iowa",2020-05-14,-268.5,280.5,12,1000,1000,1000
"Kansas",2020-05-14,-256.5,262.5,6,1000,1000,1000
"Kentucky",2020-05-14,-478.5,488.5,10,1000,1000,1000
"Louisiana",2020-05-14,-115.5,568.5,453,1000,1000,1000
"Maine",2020-05-14,-102.5,108.5,6,1000,1000,1000
"Maryland",2020-05-14,-383,499,116,1000,1000,1000
"Massachusetts",2020-05-14,-567,741,174,1000,1000,1000
"Michigan",2020-05-14,-606,933,327,1000,1000,1000
"Minnesota",2020-05-14,-427,431,4,1000,1000,1000
"Mississippi",2020-05-14,-342.5,385.5,43,1000,1000,1000
"Missouri",2020-05-14,-619.5,736.5,117,1000,1000,1000
"Montana",2020-05-14,-82.5,85.5,3,1000,1000,1000
"Nebraska",2020-05-14,-243,247,4,1000,1000,1000
"Nevada",2020-05-14,-411.5,429.5,18,1000,1000,1000
"New Hampshire",2020-05-14,-94,107,13,1000,1000,1000
"New Jersey",2020-05-14,519,751,1270,1000,1000,1000
"New Mexico",2020-05-14,-180.5,186.5,6,1000,1000,1000
"New York",2020-05-14,-568,2262,1694,1000,1000,1000
"North Carolina",2020-05-14,-917,980,63,1000,1000,1000
"North Dakota",2020-05-14,-76,102,26,1000,1000,1000
"Ohio",2020-05-14,-1321.5,1382.5,61,1000,1000,1000
"Oklahoma",2020-05-14,-368.5,390.5,22,1000,1000,1000
"Oregon",2020-05-14,-266,277,11,1000,1000,1000
"Pennsylvania",2020-05-14,-768.5,1518.5,750,1000,1000,1000
"Rhode Island",2020-05-14,-82.5,98.5,16,1000,1000,1000
"South Carolina",2020-05-14,-394,528,134,1000,1000,1000
"South Dakota",2020-05-14,-74,81,7,1000,1000,1000
"Tennessee",2020-05-14,-698,816,118,1000,1000,1000
"Texas",2020-05-14,-2813.5,3124.5,311,1000,1000,1000
"Utah",2020-05-14,-248.5,291.5,43,1000,1000,1000
"Vermont",2020-05-14,-42,45,3,1000,1000,1000
"Virginia",2020-05-14,-618.5,711.5,93,1000,1000,1000
"Washington",2020-05-14,-438.5,473.5,35,1000,1000,1000
"West Virginia",2020-05-14,-257,266,9,1000,1000,1000
"Wisconsin",2020-05-14,-413.5,442.5,29,1000,1000,1000
"Wyoming",2020-05-14,-58,60,2,1000,1000,1000
"Alabama",2020-05-15,-448,472,24,1000,1000,1000
"Alaska",2020-05-15,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-15,-716.5,745.5,29,1000,1000,1000
"Arkansas",2020-05-15,-324.5,327.5,3,1000,1000,1000
"California",2020-05-15,-3185,3494,309,1000,1000,1000
"Colorado",2020-05-15,-477.5,522.5,45,1000,1000,1000
"Connecticut",2020-05-15,-165,343,178,1000,1000,1000
"Delaware",2020-05-15,-88.5,108.5,20,1000,1000,1000
"Florida",2020-05-15,-2117,2460,343,1000,1000,1000
"Georgia",2020-05-15,-1020,1147,127,1000,1000,1000
"Hawaii",2020-05-15,-122.5,125.5,3,1000,1000,1000
"Idaho",2020-05-15,-73.5,103.5,30,1000,1000,1000
"Illinois",2020-05-15,-952,1141,189,1000,1000,1000
"Indiana",2020-05-15,-638,764,126,1000,1000,1000
"Iowa",2020-05-15,-268.5,280.5,12,1000,1000,1000
"Kansas",2020-05-15,-257.5,262.5,5,1000,1000,1000
"Kentucky",2020-05-15,-478.5,488.5,10,1000,1000,1000
"Louisiana",2020-05-15,-136.5,568.5,432,1000,1000,1000
"Maine",2020-05-15,-102.5,108.5,6,1000,1000,1000
"Maryland",2020-05-15,-388,499,111,1000,1000,1000
"Massachusetts",2020-05-15,-576,741,165,1000,1000,1000
"Michigan",2020-05-15,-623,933,310,1000,1000,1000
"Minnesota",2020-05-15,-427,431,4,1000,1000,1000
"Mississippi",2020-05-15,-344.5,385.5,41,1000,1000,1000
"Missouri",2020-05-15,-623.5,736.5,113,1000,1000,1000
"Montana",2020-05-15,-82.5,85.5,3,1000,1000,1000
"Nebraska",2020-05-15,-243,247,4,1000,1000,1000
"Nevada",2020-05-15,-412.5,429.5,17,1000,1000,1000
"New Hampshire",2020-05-15,-94,107,13,1000,1000,1000
"New Jersey",2020-05-15,468,751,1219,1000,1000,1000
"New Mexico",2020-05-15,-180.5,186.5,6,1000,1000,1000
"New York",2020-05-15,-650,2262,1612,1000,1000,1000
"North Carolina",2020-05-15,-919,980,61,1000,1000,1000
"North Dakota",2020-05-15,-76,102,26,1000,1000,1000
"Ohio",2020-05-15,-1324.5,1382.5,58,1000,1000,1000
"Oklahoma",2020-05-15,-369.5,390.5,21,1000,1000,1000
"Oregon",2020-05-15,-266,277,11,1000,1000,1000
"Pennsylvania",2020-05-15,-793.5,1518.5,725,1000,1000,1000
"Rhode Island",2020-05-15,-83.5,98.5,15,1000,1000,1000
"South Carolina",2020-05-15,-397,528,131,1000,1000,1000
"South Dakota",2020-05-15,-75,81,6,1000,1000,1000
"Tennessee",2020-05-15,-701,816,115,1000,1000,1000
"Texas",2020-05-15,-2822.5,3124.5,302,1000,1000,1000
"Utah",2020-05-15,-250.5,291.5,41,1000,1000,1000
"Vermont",2020-05-15,-42,45,3,1000,1000,1000
"Virginia",2020-05-15,-621.5,711.5,90,1000,1000,1000
"Washington",2020-05-15,-440.5,473.5,33,1000,1000,1000
"West Virginia",2020-05-15,-257,266,9,1000,1000,1000
"Wisconsin",2020-05-15,-414.5,442.5,28,1000,1000,1000
"Wyoming",2020-05-15,-58,60,2,1000,1000,1000
"Alabama",2020-05-16,-449,472,23,1000,1000,1000
"Alaska",2020-05-16,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-16,-717.5,745.5,28,1000,1000,1000
"Arkansas",2020-05-16,-324.5,327.5,3,1000,1000,1000
"California",2020-05-16,-3199,3494,295,1000,1000,1000
"Colorado",2020-05-16,-480.5,522.5,42,1000,1000,1000
"Connecticut",2020-05-16,-173,343,170,1000,1000,1000
"Delaware",2020-05-16,-89.5,108.5,19,1000,1000,1000
"Florida",2020-05-16,-2132,2460,328,1000,1000,1000
"Georgia",2020-05-16,-1027,1147,120,1000,1000,1000
"Hawaii",2020-05-16,-122.5,125.5,3,1000,1000,1000
"Idaho",2020-05-16,-74.5,103.5,29,1000,1000,1000
"Illinois",2020-05-16,-962,1141,179,1000,1000,1000
"Indiana",2020-05-16,-644,764,120,1000,1000,1000
"Iowa",2020-05-16,-269.5,280.5,11,1000,1000,1000
"Kansas",2020-05-16,-257.5,262.5,5,1000,1000,1000
"Kentucky",2020-05-16,-479.5,488.5,9,1000,1000,1000
"Louisiana",2020-05-16,-156.5,568.5,412,1000,1000,1000
"Maine",2020-05-16,-103.5,108.5,5,1000,1000,1000
"Maryland",2020-05-16,-392,499,107,1000,1000,1000
"Massachusetts",2020-05-16,-585,741,156,1000,1000,1000
"Michigan",2020-05-16,-639,933,294,1000,1000,1000
"Minnesota",2020-05-16,-427,431,4,1000,1000,1000
"Mississippi",2020-05-16,-345.5,385.5,40,1000,1000,1000
"Missouri",2020-05-16,-627.5,736.5,109,1000,1000,1000
"Montana",2020-05-16,-83.5,85.5,2,1000,1000,1000
"Nebraska",2020-05-16,-243,247,4,1000,1000,1000
"Nevada",2020-05-16,-413.5,429.5,16,1000,1000,1000
"New Hampshire",2020-05-16,-95,107,12,1000,1000,1000
"New Jersey",2020-05-16,418,751,1169,1000,1000,1000
"New Mexico",2020-05-16,-180.5,186.5,6,1000,1000,1000
"New York",2020-05-16,-729,2262,1533,1000,1000,1000
"North Carolina",2020-05-16,-922,980,58,1000,1000,1000
"North Dakota",2020-05-16,-76,102,26,1000,1000,1000
"Ohio",2020-05-16,-1327.5,1382.5,55,1000,1000,1000
"Oklahoma",2020-05-16,-370.5,390.5,20,1000,1000,1000
"Oregon",2020-05-16,-267,277,10,1000,1000,1000
"Pennsylvania",2020-05-16,-818.5,1518.5,700,1000,1000,1000
"Rhode Island",2020-05-16,-84.5,98.5,14,1000,1000,1000
"South Carolina",2020-05-16,-400,528,128,1000,1000,1000
"South Dakota",2020-05-16,-75,81,6,1000,1000,1000
"Tennessee",2020-05-16,-705,816,111,1000,1000,1000
"Texas",2020-05-16,-2832.5,3124.5,292,1000,1000,1000
"Utah",2020-05-16,-251.5,291.5,40,1000,1000,1000
"Vermont",2020-05-16,-42,45,3,1000,1000,1000
"Virginia",2020-05-16,-625.5,711.5,86,1000,1000,1000
"Washington",2020-05-16,-442.5,473.5,31,1000,1000,1000
"West Virginia",2020-05-16,-258,266,8,1000,1000,1000
"Wisconsin",2020-05-16,-416.5,442.5,26,1000,1000,1000
"Wyoming",2020-05-16,-58,60,2,1000,1000,1000
"Alabama",2020-05-17,-450,472,22,1000,1000,1000
"Alaska",2020-05-17,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-17,-719.5,745.5,26,1000,1000,1000
"Arkansas",2020-05-17,-324.5,327.5,3,1000,1000,1000
"California",2020-05-17,-3212,3494,282,1000,1000,1000
"Colorado",2020-05-17,-482.5,522.5,40,1000,1000,1000
"Connecticut",2020-05-17,-181,343,162,1000,1000,1000
"Delaware",2020-05-17,-89.5,108.5,19,1000,1000,1000
"Florida",2020-05-17,-2146,2460,314,1000,1000,1000
"Georgia",2020-05-17,-1033,1147,114,1000,1000,1000
"Hawaii",2020-05-17,-123.5,125.5,2,1000,1000,1000
"Idaho",2020-05-17,-75.5,103.5,28,1000,1000,1000
"Illinois",2020-05-17,-971,1141,170,1000,1000,1000
"Indiana",2020-05-17,-650,764,114,1000,1000,1000
"Iowa",2020-05-17,-269.5,280.5,11,1000,1000,1000
"Kansas",2020-05-17,-257.5,262.5,5,1000,1000,1000
"Kentucky",2020-05-17,-479.5,488.5,9,1000,1000,1000
"Louisiana",2020-05-17,-175.5,568.5,393,1000,1000,1000
"Maine",2020-05-17,-103.5,108.5,5,1000,1000,1000
"Maryland",2020-05-17,-397,499,102,1000,1000,1000
"Massachusetts",2020-05-17,-594,741,147,1000,1000,1000
"Michigan",2020-05-17,-654,933,279,1000,1000,1000
"Minnesota",2020-05-17,-427,431,4,1000,1000,1000
"Mississippi",2020-05-17,-346.5,385.5,39,1000,1000,1000
"Missouri",2020-05-17,-630.5,736.5,106,1000,1000,1000
"Montana",2020-05-17,-83.5,85.5,2,1000,1000,1000
"Nebraska",2020-05-17,-244,247,3,1000,1000,1000
"Nevada",2020-05-17,-414.5,429.5,15,1000,1000,1000
"New Hampshire",2020-05-17,-95,107,12,1000,1000,1000
"New Jersey",2020-05-17,368,751,1119,1000,1000,1000
"New Mexico",2020-05-17,-181.5,186.5,5,1000,1000,1000
"New York",2020-05-17,-805,2262,1457,1000,1000,1000
"North Carolina",2020-05-17,-924,980,56,1000,1000,1000
"North Dakota",2020-05-17,-77,102,25,1000,1000,1000
"Ohio",2020-05-17,-1330.5,1382.5,52,1000,1000,1000
"Oklahoma",2020-05-17,-371.5,390.5,19,1000,1000,1000
"Oregon",2020-05-17,-268,277,9,1000,1000,1000
"Pennsylvania",2020-05-17,-843.5,1518.5,675,1000,1000,1000
"Rhode Island",2020-05-17,-84.5,98.5,14,1000,1000,1000
"South Carolina",2020-05-17,-403,528,125,1000,1000,1000
"South Dakota",2020-05-17,-75,81,6,1000,1000,1000
"Tennessee",2020-05-17,-708,816,108,1000,1000,1000
"Texas",2020-05-17,-2841.5,3124.5,283,1000,1000,1000
"Utah",2020-05-17,-252.5,291.5,39,1000,1000,1000
"Vermont",2020-05-17,-42,45,3,1000,1000,1000
"Virginia",2020-05-17,-628.5,711.5,83,1000,1000,1000
"Washington",2020-05-17,-444.5,473.5,29,1000,1000,1000
"West Virginia",2020-05-17,-258,266,8,1000,1000,1000
"Wisconsin",2020-05-17,-417.5,442.5,25,1000,1000,1000
"Wyoming",2020-05-17,-58,60,2,1000,1000,1000
"Alabama",2020-05-18,-451,472,21,1000,1000,1000
"Alaska",2020-05-18,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-18,-720.5,745.5,25,1000,1000,1000
"Arkansas",2020-05-18,-324.5,327.5,3,1000,1000,1000
"California",2020-05-18,-3225,3494,269,1000,1000,1000
"Colorado",2020-05-18,-484.5,522.5,38,1000,1000,1000
"Connecticut",2020-05-18,-189,343,154,1000,1000,1000
"Delaware",2020-05-18,-90.5,108.5,18,1000,1000,1000
"Florida",2020-05-18,-2160,2460,300,1000,1000,1000
"Georgia",2020-05-18,-1039,1147,108,1000,1000,1000
"Hawaii",2020-05-18,-123.5,125.5,2,1000,1000,1000
"Idaho",2020-05-18,-77.5,103.5,26,1000,1000,1000
"Illinois",2020-05-18,-980,1141,161,1000,1000,1000
"Indiana",2020-05-18,-656,764,108,1000,1000,1000
"Iowa",2020-05-18,-270.5,280.5,10,1000,1000,1000
"Kansas",2020-05-18,-258.5,262.5,4,1000,1000,1000
"Kentucky",2020-05-18,-480.5,488.5,8,1000,1000,1000
"Louisiana",2020-05-18,-194.5,568.5,374,1000,1000,1000
"Maine",2020-05-18,-103.5,108.5,5,1000,1000,1000
"Maryland",2020-05-18,-401,499,98,1000,1000,1000
"Massachusetts",2020-05-18,-602,741,139,1000,1000,1000
"Michigan",2020-05-18,-669,933,264,1000,1000,1000
"Minnesota",2020-05-18,-428,431,3,1000,1000,1000
"Mississippi",2020-05-18,-348.5,385.5,37,1000,1000,1000
"Missouri",2020-05-18,-634.5,736.5,102,1000,1000,1000
"Montana",2020-05-18,-83.5,85.5,2,1000,1000,1000
"Nebraska",2020-05-18,-244,247,3,1000,1000,1000
"Nevada",2020-05-18,-415.5,429.5,14,1000,1000,1000
"New Hampshire",2020-05-18,-96,107,11,1000,1000,1000
"New Jersey",2020-05-18,320,751,1071,1000,1000,1000
"New Mexico",2020-05-18,-181.5,186.5,5,1000,1000,1000
"New York",2020-05-18,-879,2262,1383,1000,1000,1000
"North Carolina",2020-05-18,-927,980,53,1000,1000,1000
"North Dakota",2020-05-18,-77,102,25,1000,1000,1000
"Ohio",2020-05-18,-1333.5,1382.5,49,1000,1000,1000
"Oklahoma",2020-05-18,-372.5,390.5,18,1000,1000,1000
"Oregon",2020-05-18,-268,277,9,1000,1000,1000
"Pennsylvania",2020-05-18,-868.5,1518.5,650,1000,1000,1000
"Rhode Island",2020-05-18,-85.5,98.5,13,1000,1000,1000
"South Carolina",2020-05-18,-406,528,122,1000,1000,1000
"South Dakota",2020-05-18,-75,81,6,1000,1000,1000
"Tennessee",2020-05-18,-712,816,104,1000,1000,1000
"Texas",2020-05-18,-2850.5,3124.5,274,1000,1000,1000
"Utah",2020-05-18,-254.5,291.5,37,1000,1000,1000
"Vermont",2020-05-18,-43,45,2,1000,1000,1000
"Virginia",2020-05-18,-631.5,711.5,80,1000,1000,1000
"Washington",2020-05-18,-446.5,473.5,27,1000,1000,1000
"West Virginia",2020-05-18,-258,266,8,1000,1000,1000
"Wisconsin",2020-05-18,-418.5,442.5,24,1000,1000,1000
"Wyoming",2020-05-18,-59,60,1,1000,1000,1000
"Alabama",2020-05-19,-452,472,20,1000,1000,1000
"Alaska",2020-05-19,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-19,-722.5,745.5,23,1000,1000,1000
"Arkansas",2020-05-19,-325.5,327.5,2,1000,1000,1000
"California",2020-05-19,-3237,3494,257,1000,1000,1000
"Colorado",2020-05-19,-486.5,522.5,36,1000,1000,1000
"Connecticut",2020-05-19,-197,343,146,1000,1000,1000
"Delaware",2020-05-19,-91.5,108.5,17,1000,1000,1000
"Florida",2020-05-19,-2173,2460,287,1000,1000,1000
"Georgia",2020-05-19,-1045,1147,102,1000,1000,1000
"Hawaii",2020-05-19,-123.5,125.5,2,1000,1000,1000
"Idaho",2020-05-19,-78.5,103.5,25,1000,1000,1000
"Illinois",2020-05-19,-988,1141,153,1000,1000,1000
"Indiana",2020-05-19,-662,764,102,1000,1000,1000
"Iowa",2020-05-19,-270.5,280.5,10,1000,1000,1000
"Kansas",2020-05-19,-258.5,262.5,4,1000,1000,1000
"Kentucky",2020-05-19,-480.5,488.5,8,1000,1000,1000
"Louisiana",2020-05-19,-213.5,568.5,355,1000,1000,1000
"Maine",2020-05-19,-103.5,108.5,5,1000,1000,1000
"Maryland",2020-05-19,-405,499,94,1000,1000,1000
"Massachusetts",2020-05-19,-610,741,131,1000,1000,1000
"Michigan",2020-05-19,-683,933,250,1000,1000,1000
"Minnesota",2020-05-19,-428,431,3,1000,1000,1000
"Mississippi",2020-05-19,-349.5,385.5,36,1000,1000,1000
"Missouri",2020-05-19,-637.5,736.5,99,1000,1000,1000
"Montana",2020-05-19,-83.5,85.5,2,1000,1000,1000
"Nebraska",2020-05-19,-244,247,3,1000,1000,1000
"Nevada",2020-05-19,-416.5,429.5,13,1000,1000,1000
"New Hampshire",2020-05-19,-96,107,11,1000,1000,1000
"New Jersey",2020-05-19,272,751,1023,1000,1000,1000
"New Mexico",2020-05-19,-181.5,186.5,5,1000,1000,1000
"New York",2020-05-19,-950,2262,1312,1000,1000,1000
"North Carolina",2020-05-19,-929,980,51,1000,1000,1000
"North Dakota",2020-05-19,-77,102,25,1000,1000,1000
"Ohio",2020-05-19,-1335.5,1382.5,47,1000,1000,1000
"Oklahoma",2020-05-19,-373.5,390.5,17,1000,1000,1000
"Oregon",2020-05-19,-269,277,8,1000,1000,1000
"Pennsylvania",2020-05-19,-893.5,1518.5,625,1000,1000,1000
"Rhode Island",2020-05-19,-86.5,98.5,12,1000,1000,1000
"South Carolina",2020-05-19,-409,528,119,1000,1000,1000
"South Dakota",2020-05-19,-76,81,5,1000,1000,1000
"Tennessee",2020-05-19,-715,816,101,1000,1000,1000
"Texas",2020-05-19,-2859.5,3124.5,265,1000,1000,1000
"Utah",2020-05-19,-255.5,291.5,36,1000,1000,1000
"Vermont",2020-05-19,-43,45,2,1000,1000,1000
"Virginia",2020-05-19,-634.5,711.5,77,1000,1000,1000
"Washington",2020-05-19,-448.5,473.5,25,1000,1000,1000
"West Virginia",2020-05-19,-259,266,7,1000,1000,1000
"Wisconsin",2020-05-19,-419.5,442.5,23,1000,1000,1000
"Wyoming",2020-05-19,-59,60,1,1000,1000,1000
"Alabama",2020-05-20,-453,472,19,1000,1000,1000
"Alaska",2020-05-20,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-20,-723.5,745.5,22,1000,1000,1000
"Arkansas",2020-05-20,-325.5,327.5,2,1000,1000,1000
"California",2020-05-20,-3249,3494,245,1000,1000,1000
"Colorado",2020-05-20,-488.5,522.5,34,1000,1000,1000
"Connecticut",2020-05-20,-204,343,139,1000,1000,1000
"Delaware",2020-05-20,-91.5,108.5,17,1000,1000,1000
"Florida",2020-05-20,-2186,2460,274,1000,1000,1000
"Georgia",2020-05-20,-1050,1147,97,1000,1000,1000
"Hawaii",2020-05-20,-123.5,125.5,2,1000,1000,1000
"Idaho",2020-05-20,-79.5,103.5,24,1000,1000,1000
"Illinois",2020-05-20,-996,1141,145,1000,1000,1000
"Indiana",2020-05-20,-667,764,97,1000,1000,1000
"Iowa",2020-05-20,-271.5,280.5,9,1000,1000,1000
"Kansas",2020-05-20,-258.5,262.5,4,1000,1000,1000
"Kentucky",2020-05-20,-480.5,488.5,8,1000,1000,1000
"Louisiana",2020-05-20,-231.5,568.5,337,1000,1000,1000
"Maine",2020-05-20,-104.5,108.5,4,1000,1000,1000
"Maryland",2020-05-20,-410,499,89,1000,1000,1000
"Massachusetts",2020-05-20,-617,741,124,1000,1000,1000
"Michigan",2020-05-20,-697,933,236,1000,1000,1000
"Minnesota",2020-05-20,-428,431,3,1000,1000,1000
"Mississippi",2020-05-20,-350.5,385.5,35,1000,1000,1000
"Missouri",2020-05-20,-641.5,736.5,95,1000,1000,1000
"Montana",2020-05-20,-83.5,85.5,2,1000,1000,1000
"Nebraska",2020-05-20,-244,247,3,1000,1000,1000
"Nevada",2020-05-20,-417.5,429.5,12,1000,1000,1000
"New Hampshire",2020-05-20,-97,107,10,1000,1000,1000
"New Jersey",2020-05-20,226,751,977,1000,1000,1000
"New Mexico",2020-05-20,-182.5,186.5,4,1000,1000,1000
"New York",2020-05-20,-1019,2262,1243,1000,1000,1000
"North Carolina",2020-05-20,-932,980,48,1000,1000,1000
"North Dakota",2020-05-20,-77,102,25,1000,1000,1000
"Ohio",2020-05-20,-1338.5,1382.5,44,1000,1000,1000
"Oklahoma",2020-05-20,-374.5,390.5,16,1000,1000,1000
"Oregon",2020-05-20,-269,277,8,1000,1000,1000
"Pennsylvania",2020-05-20,-917.5,1518.5,601,1000,1000,1000
"Rhode Island",2020-05-20,-86.5,98.5,12,1000,1000,1000
"South Carolina",2020-05-20,-413,528,115,1000,1000,1000
"South Dakota",2020-05-20,-76,81,5,1000,1000,1000
"Tennessee",2020-05-20,-719,816,97,1000,1000,1000
"Texas",2020-05-20,-2869.5,3124.5,255,1000,1000,1000
"Utah",2020-05-20,-256.5,291.5,35,1000,1000,1000
"Vermont",2020-05-20,-43,45,2,1000,1000,1000
"Virginia",2020-05-20,-637.5,711.5,74,1000,1000,1000
"Washington",2020-05-20,-449.5,473.5,24,1000,1000,1000
"West Virginia",2020-05-20,-259,266,7,1000,1000,1000
"Wisconsin",2020-05-20,-421.5,442.5,21,1000,1000,1000
"Wyoming",2020-05-20,-59,60,1,1000,1000,1000
"Alabama",2020-05-21,-454,472,18,1000,1000,1000
"Alaska",2020-05-21,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-21,-724.5,745.5,21,1000,1000,1000
"Arkansas",2020-05-21,-325.5,327.5,2,1000,1000,1000
"California",2020-05-21,-3261,3494,233,1000,1000,1000
"Colorado",2020-05-21,-490.5,522.5,32,1000,1000,1000
"Connecticut",2020-05-21,-212,343,131,1000,1000,1000
"Delaware",2020-05-21,-92.5,108.5,16,1000,1000,1000
"Florida",2020-05-21,-2199,2460,261,1000,1000,1000
"Georgia",2020-05-21,-1056,1147,91,1000,1000,1000
"Hawaii",2020-05-21,-123.5,125.5,2,1000,1000,1000
"Idaho",2020-05-21,-80.5,103.5,23,1000,1000,1000
"Illinois",2020-05-21,-1004,1141,137,1000,1000,1000
"Indiana",2020-05-21,-672,764,92,1000,1000,1000
"Iowa",2020-05-21,-271.5,280.5,9,1000,1000,1000
"Kansas",2020-05-21,-258.5,262.5,4,1000,1000,1000
"Kentucky",2020-05-21,-481.5,488.5,7,1000,1000,1000
"Louisiana",2020-05-21,-248.5,568.5,320,1000,1000,1000
"Maine",2020-05-21,-104.5,108.5,4,1000,1000,1000
"Maryland",2020-05-21,-414,499,85,1000,1000,1000
"Massachusetts",2020-05-21,-624,741,117,1000,1000,1000
"Michigan",2020-05-21,-710,933,223,1000,1000,1000
"Minnesota",2020-05-21,-428,431,3,1000,1000,1000
"Mississippi",2020-05-21,-352.5,385.5,33,1000,1000,1000
"Missouri",2020-05-21,-644.5,736.5,92,1000,1000,1000
"Montana",2020-05-21,-83.5,85.5,2,1000,1000,1000
"Nebraska",2020-05-21,-244,247,3,1000,1000,1000
"Nevada",2020-05-21,-417.5,429.5,12,1000,1000,1000
"New Hampshire",2020-05-21,-97,107,10,1000,1000,1000
"New Jersey",2020-05-21,180,751,931,1000,1000,1000
"New Mexico",2020-05-21,-182.5,186.5,4,1000,1000,1000
"New York",2020-05-21,-1085,2262,1177,1000,1000,1000
"North Carolina",2020-05-21,-934,980,46,1000,1000,1000
"North Dakota",2020-05-21,-78,102,24,1000,1000,1000
"Ohio",2020-05-21,-1341.5,1382.5,41,1000,1000,1000
"Oklahoma",2020-05-21,-375.5,390.5,15,1000,1000,1000
"Oregon",2020-05-21,-269,277,8,1000,1000,1000
"Pennsylvania",2020-05-21,-942.5,1518.5,576,1000,1000,1000
"Rhode Island",2020-05-21,-87.5,98.5,11,1000,1000,1000
"South Carolina",2020-05-21,-416,528,112,1000,1000,1000
"South Dakota",2020-05-21,-76,81,5,1000,1000,1000
"Tennessee",2020-05-21,-722,816,94,1000,1000,1000
"Texas",2020-05-21,-2878.5,3124.5,246,1000,1000,1000
"Utah",2020-05-21,-258.5,291.5,33,1000,1000,1000
"Vermont",2020-05-21,-43,45,2,1000,1000,1000
"Virginia",2020-05-21,-640.5,711.5,71,1000,1000,1000
"Washington",2020-05-21,-451.5,473.5,22,1000,1000,1000
"West Virginia",2020-05-21,-259,266,7,1000,1000,1000
"Wisconsin",2020-05-21,-422.5,442.5,20,1000,1000,1000
"Wyoming",2020-05-21,-59,60,1,1000,1000,1000
"Alabama",2020-05-22,-455,472,17,1000,1000,1000
"Alaska",2020-05-22,-52.5,53.5,1,1000,1000,1000
"Arizona",2020-05-22,-725.5,745.5,20,1000,1000,1000
"Arkansas",2020-05-22,-325.5,327.5,2,1000,1000,1000
"California",2020-05-22,-3273,3494,221,1000,1000,1000
"Colorado",2020-05-22,-492.5,522.5,30,1000,1000,1000
"Connecticut",2020-05-22,-218,343,125,1000,1000,1000
"Delaware",2020-05-22,-93.5,108.5,15,1000,1000,1000
"Florida",2020-05-22,-2212,2460,248,1000,1000,1000
"Georgia",2020-05-22,-1061,1147,86,1000,1000,1000
"Hawaii",2020-05-22,-123.5,125.5,2,1000,1000,1000
"Idaho",2020-05-22,-82.5,103.5,21,1000,1000,1000
"Illinois",2020-05-22,-1012,1141,129,1000,1000,1000
"Indiana",2020-05-22,-677,764,87,1000,1000,1000
"Iowa",2020-05-22,-272.5,280.5,8,1000,1000,1000
"Kansas",2020-05-22,-259.5,262.5,3,1000,1000,1000
"Kentucky",2020-05-22,-481.5,488.5,7,1000,1000,1000
"Louisiana",2020-05-22,-265.5,568.5,303,1000,1000,1000
"Maine",2020-05-22,-104.5,108.5,4,1000,1000,1000
"Maryland",2020-05-22,-418,499,81,1000,1000,1000
"Massachusetts",2020-05-22,-631,741,110,1000,1000,1000
"Michigan",2020-05-22,-723,933,210,1000,1000,1000
"Minnesota",2020-05-22,-428,431,3,1000,1000,1000
"Mississippi",2020-05-22,-353.5,385.5,32,1000,1000,1000
"Missouri",2020-05-22,-648.5,736.5,88,1000,1000,1000
"Montana",2020-05-22,-83.5,85.5,2,1000,1000,1000
"Nebraska",2020-05-22,-245,247,2,1000,1000,1000
"Nevada",2020-05-22,-418.5,429.5,11,1000,1000,1000
"New Hampshire",2020-05-22,-98,107,9,1000,1000,1000
"New Jersey",2020-05-22,136,751,887,1000,1000,1000
"New Mexico",2020-05-22,-182.5,186.5,4,1000,1000,1000
"New York",2020-05-22,-1148,2262,1114,1000,1000,1000
"North Carolina",2020-05-22,-936,980,44,1000,1000,1000
"North Dakota",2020-05-22,-78,102,24,1000,1000,1000
"Ohio",2020-05-22,-1343.5,1382.5,39,1000,1000,1000
"Oklahoma",2020-05-22,-376.5,390.5,14,1000,1000,1000
"Oregon",2020-05-22,-270,277,7,1000,1000,1000
"Pennsylvania",2020-05-22,-966.5,1518.5,552,1000,1000,1000
"Rhode Island",2020-05-22,-88.5,98.5,10,1000,1000,1000
"South Carolina",2020-05-22,-420,528,108,1000,1000,1000
"South Dakota",2020-05-22,-76,81,5,1000,1000,1000
"Tennessee",2020-05-22,-725,816,91,1000,1000,1000
"Texas",2020-05-22,-2887.5,3124.5,237,1000,1000,1000
"Utah",2020-05-22,-259.5,291.5,32,1000,1000,1000
"Vermont",2020-05-22,-43,45,2,1000,1000,1000
"Virginia",2020-05-22,-643.5,711.5,68,1000,1000,1000
