"State","Date","Shortage","Supply","Demand","Param1","Param2","Param3"
"Alabama",2020-05-20,-471,472,1,1000,1000,1000
"Wyoming",2020-05-21,-54,60,6,1000,1000,1000
"Wisconsin",2020-05-21,-442.5,442.5,0,1000,1000,1000
"West Virginia",2020-05-21,-266,266,0,1000,1000,1000
"Washington",2020-05-21,-473.5,473.5,0,1000,1000,1000
"Virginia",2020-05-21,-661.5,711.5,50,1000,1000,1000
"Vermont",2020-05-21,-45,45,0,1000,1000,1000
"Utah",2020-05-21,-285.5,291.5,6,1000,1000,1000
"Texas",2020-05-21,-3065.5,3124.5,59,1000,1000,1000
"Tennessee",2020-05-21,-816,816,0,1000,1000,1000
"South Dakota",2020-05-21,-73,81,8,1000,1000,1000
"South Carolina",2020-05-21,-515,528,13,1000,1000,1000
"Rhode Island",2020-05-21,-29.5,98.5,69,1000,1000,1000
"Pennsylvania",2020-05-21,-1517.5,1518.5,1,1000,1000,1000
"Oregon",2020-05-21,-270,277,7,1000,1000,1000
"Oklahoma",2020-05-21,-373.5,390.5,17,1000,1000,1000
"Ohio",2020-05-21,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-21,-45,102,57,1000,1000,1000
"North Carolina",2020-05-21,-980,980,0,1000,1000,1000
"New York",2020-05-21,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-21,-178.5,186.5,8,1000,1000,1000
"New Jersey",2020-05-21,-751,751,0,1000,1000,1000
"New Hampshire",2020-05-21,-107,107,0,1000,1000,1000
"Nevada",2020-05-21,-429.5,429.5,0,1000,1000,1000
"Nebraska",2020-05-21,-230,247,17,1000,1000,1000
"Montana",2020-05-21,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-21,-721.5,736.5,15,1000,1000,1000
"Mississippi",2020-05-21,-384.5,385.5,1,1000,1000,1000
"Minnesota",2020-05-21,-417,431,14,1000,1000,1000
"Michigan",2020-05-21,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-21,-644,741,97,1000,1000,1000
"Maryland",2020-05-21,-493,499,6,1000,1000,1000
"Maine",2020-05-21,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-21,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-21,-318.5,488.5,170,1000,1000,1000
"Kansas",2020-05-21,-256.5,262.5,6,1000,1000,1000
"Iowa",2020-05-21,-264.5,280.5,16,1000,1000,1000
"Indiana",2020-05-21,-764,764,0,1000,1000,1000
"Illinois",2020-05-21,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-21,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-21,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-21,-1057,1147,90,1000,1000,1000
"Florida",2020-05-21,-2038,2460,422,1000,1000,1000
"Delaware",2020-05-21,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-21,-110,343,233,1000,1000,1000
"Colorado",2020-05-21,-522.5,522.5,0,1000,1000,1000
"California",2020-05-21,-3484,3494,10,1000,1000,1000
"Arkansas",2020-05-21,-318.5,327.5,9,1000,1000,1000
"Arizona",2020-05-21,-725.5,745.5,20,1000,1000,1000
"Alaska",2020-05-21,-52.5,53.5,1,1000,1000,1000
"Alabama",2020-05-21,-471,472,1,1000,1000,1000
"Wyoming",2020-05-22,-55,60,5,1000,1000,1000
"Wisconsin",2020-05-22,-442.5,442.5,0,1000,1000,1000
"West Virginia",2020-05-22,-266,266,0,1000,1000,1000
"Washington",2020-05-22,-473.5,473.5,0,1000,1000,1000
"Virginia",2020-05-22,-667.5,711.5,44,1000,1000,1000
"Vermont",2020-05-22,-45,45,0,1000,1000,1000
"Utah",2020-05-22,-286.5,291.5,5,1000,1000,1000
"Texas",2020-05-22,-3074.5,3124.5,50,1000,1000,1000
"Tennessee",2020-05-22,-816,816,0,1000,1000,1000
"South Dakota",2020-05-22,-74,81,7,1000,1000,1000
"South Carolina",2020-05-22,-517,528,11,1000,1000,1000
"Rhode Island",2020-05-22,-39.5,98.5,59,1000,1000,1000
"Pennsylvania",2020-05-22,-1517.5,1518.5,1,1000,1000,1000
"Oregon",2020-05-22,-271,277,6,1000,1000,1000
"Oklahoma",2020-05-22,-376.5,390.5,14,1000,1000,1000
"Ohio",2020-05-22,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-22,-49,102,53,1000,1000,1000
"North Carolina",2020-05-22,-980,980,0,1000,1000,1000
"New York",2020-05-22,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-22,-179.5,186.5,7,1000,1000,1000
"New Jersey",2020-05-22,-751,751,0,1000,1000,1000
"New Hampshire",2020-05-22,-107,107,0,1000,1000,1000
"Nevada",2020-05-22,-429.5,429.5,0,1000,1000,1000
"Nebraska",2020-05-22,-233,247,14,1000,1000,1000
"Montana",2020-05-22,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-22,-723.5,736.5,13,1000,1000,1000
"Mississippi",2020-05-22,-385.5,385.5,0,1000,1000,1000
"Minnesota",2020-05-22,-419,431,12,1000,1000,1000
"Michigan",2020-05-22,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-22,-663,741,78,1000,1000,1000
"Maryland",2020-05-22,-495,499,4,1000,1000,1000
"Maine",2020-05-22,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-22,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-22,-330.5,488.5,158,1000,1000,1000
"Kansas",2020-05-22,-256.5,262.5,6,1000,1000,1000
"Iowa",2020-05-22,-267.5,280.5,13,1000,1000,1000
"Indiana",2020-05-22,-764,764,0,1000,1000,1000
"Illinois",2020-05-22,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-22,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-22,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-22,-1070,1147,77,1000,1000,1000
"Florida",2020-05-22,-2080,2460,380,1000,1000,1000
"Delaware",2020-05-22,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-22,-142,343,201,1000,1000,1000
"Colorado",2020-05-22,-522.5,522.5,0,1000,1000,1000
"California",2020-05-22,-3486,3494,8,1000,1000,1000
"Arkansas",2020-05-22,-319.5,327.5,8,1000,1000,1000
"Arizona",2020-05-22,-728.5,745.5,17,1000,1000,1000
"Alaska",2020-05-22,-52.5,53.5,1,1000,1000,1000
"Alabama",2020-05-22,-471,472,1,1000,1000,1000
"Wyoming",2020-05-23,-56,60,4,1000,1000,1000
"Wisconsin",2020-05-23,-442.5,442.5,0,1000,1000,1000
"West Virginia",2020-05-23,-266,266,0,1000,1000,1000
"Washington",2020-05-23,-473.5,473.5,0,1000,1000,1000
"Virginia",2020-05-23,-672.5,711.5,39,1000,1000,1000
"Vermont",2020-05-23,-45,45,0,1000,1000,1000
"Utah",2020-05-23,-287.5,291.5,4,1000,1000,1000
"Texas",2020-05-23,-3081.5,3124.5,43,1000,1000,1000
"Tennessee",2020-05-23,-816,816,0,1000,1000,1000
"South Dakota",2020-05-23,-75,81,6,1000,1000,1000
"South Carolina",2020-05-23,-518,528,10,1000,1000,1000
"Rhode Island",2020-05-23,-47.5,98.5,51,1000,1000,1000
"Pennsylvania",2020-05-23,-1518.5,1518.5,0,1000,1000,1000
"Oregon",2020-05-23,-272,277,5,1000,1000,1000
"Oklahoma",2020-05-23,-379.5,390.5,11,1000,1000,1000
"Ohio",2020-05-23,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-23,-53,102,49,1000,1000,1000
"North Carolina",2020-05-23,-980,980,0,1000,1000,1000
"New York",2020-05-23,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-23,-181.5,186.5,5,1000,1000,1000
"New Jersey",2020-05-23,-751,751,0,1000,1000,1000
"New Hampshire",2020-05-23,-107,107,0,1000,1000,1000
"Nevada",2020-05-23,-429.5,429.5,0,1000,1000,1000
"Nebraska",2020-05-23,-235,247,12,1000,1000,1000
"Montana",2020-05-23,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-23,-725.5,736.5,11,1000,1000,1000
"Mississippi",2020-05-23,-385.5,385.5,0,1000,1000,1000
"Minnesota",2020-05-23,-421,431,10,1000,1000,1000
"Michigan",2020-05-23,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-23,-677,741,64,1000,1000,1000
"Maryland",2020-05-23,-496,499,3,1000,1000,1000
"Maine",2020-05-23,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-23,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-23,-341.5,488.5,147,1000,1000,1000
"Kansas",2020-05-23,-257.5,262.5,5,1000,1000,1000
"Iowa",2020-05-23,-269.5,280.5,11,1000,1000,1000
"Indiana",2020-05-23,-764,764,0,1000,1000,1000
"Illinois",2020-05-23,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-23,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-23,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-23,-1081,1147,66,1000,1000,1000
"Florida",2020-05-23,-2120,2460,340,1000,1000,1000
"Delaware",2020-05-23,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-23,-170,343,173,1000,1000,1000
"Colorado",2020-05-23,-522.5,522.5,0,1000,1000,1000
"California",2020-05-23,-3488,3494,6,1000,1000,1000
"Arkansas",2020-05-23,-321.5,327.5,6,1000,1000,1000
"Arizona",2020-05-23,-731.5,745.5,14,1000,1000,1000
"Alaska",2020-05-23,-52.5,53.5,1,1000,1000,1000
"Alabama",2020-05-23,-472,472,0,1000,1000,1000
"Wyoming",2020-05-24,-57,60,3,1000,1000,1000
"Wisconsin",2020-05-24,-442.5,442.5,0,1000,1000,1000
"West Virginia",2020-05-24,-266,266,0,1000,1000,1000
"Washington",2020-05-24,-473.5,473.5,0,1000,1000,1000
"Virginia",2020-05-24,-677.5,711.5,34,1000,1000,1000
"Vermont",2020-05-24,-45,45,0,1000,1000,1000
"Utah",2020-05-24,-288.5,291.5,3,1000,1000,1000
"Texas",2020-05-24,-3088.5,3124.5,36,1000,1000,1000
"Tennessee",2020-05-24,-816,816,0,1000,1000,1000
"South Dakota",2020-05-24,-76,81,5,1000,1000,1000
"South Carolina",2020-05-24,-520,528,8,1000,1000,1000
"Rhode Island",2020-05-24,-54.5,98.5,44,1000,1000,1000
"Pennsylvania",2020-05-24,-1518.5,1518.5,0,1000,1000,1000
"Oregon",2020-05-24,-273,277,4,1000,1000,1000
"Oklahoma",2020-05-24,-381.5,390.5,9,1000,1000,1000
"Ohio",2020-05-24,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-24,-57,102,45,1000,1000,1000
"North Carolina",2020-05-24,-980,980,0,1000,1000,1000
"New York",2020-05-24,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-24,-182.5,186.5,4,1000,1000,1000
"New Jersey",2020-05-24,-751,751,0,1000,1000,1000
"New Hampshire",2020-05-24,-107,107,0,1000,1000,1000
"Nevada",2020-05-24,-429.5,429.5,0,1000,1000,1000
"Nebraska",2020-05-24,-238,247,9,1000,1000,1000
"Montana",2020-05-24,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-24,-726.5,736.5,10,1000,1000,1000
"Mississippi",2020-05-24,-385.5,385.5,0,1000,1000,1000
"Minnesota",2020-05-24,-423,431,8,1000,1000,1000
"Michigan",2020-05-24,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-24,-689,741,52,1000,1000,1000
"Maryland",2020-05-24,-497,499,2,1000,1000,1000
"Maine",2020-05-24,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-24,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-24,-353.5,488.5,135,1000,1000,1000
"Kansas",2020-05-24,-258.5,262.5,4,1000,1000,1000
"Iowa",2020-05-24,-271.5,280.5,9,1000,1000,1000
"Indiana",2020-05-24,-764,764,0,1000,1000,1000
"Illinois",2020-05-24,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-24,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-24,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-24,-1090,1147,57,1000,1000,1000
"Florida",2020-05-24,-2158,2460,302,1000,1000,1000
"Delaware",2020-05-24,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-24,-195,343,148,1000,1000,1000
"Colorado",2020-05-24,-522.5,522.5,0,1000,1000,1000
"California",2020-05-24,-3490,3494,4,1000,1000,1000
"Arkansas",2020-05-24,-322.5,327.5,5,1000,1000,1000
"Arizona",2020-05-24,-733.5,745.5,12,1000,1000,1000
"Alaska",2020-05-24,-52.5,53.5,1,1000,1000,1000
"Alabama",2020-05-24,-472,472,0,1000,1000,1000
"Wyoming",2020-05-25,-57,60,3,1000,1000,1000
"Wisconsin",2020-05-25,-442.5,442.5,0,1000,1000,1000
"West Virginia",2020-05-25,-266,266,0,1000,1000,1000
"Washington",2020-05-25,-473.5,473.5,0,1000,1000,1000
"Virginia",2020-05-25,-681.5,711.5,30,1000,1000,1000
"Vermont",2020-05-25,-45,45,0,1000,1000,1000
"Utah",2020-05-25,-288.5,291.5,3,1000,1000,1000
"Texas",2020-05-25,-3093.5,3124.5,31,1000,1000,1000
"Tennessee",2020-05-25,-816,816,0,1000,1000,1000
"South Dakota",2020-05-25,-77,81,4,1000,1000,1000
"South Carolina",2020-05-25,-522,528,6,1000,1000,1000
"Rhode Island",2020-05-25,-61.5,98.5,37,1000,1000,1000
"Pennsylvania",2020-05-25,-1518.5,1518.5,0,1000,1000,1000
"Oregon",2020-05-25,-274,277,3,1000,1000,1000
"Oklahoma",2020-05-25,-382.5,390.5,8,1000,1000,1000
"Ohio",2020-05-25,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-25,-61,102,41,1000,1000,1000
"North Carolina",2020-05-25,-980,980,0,1000,1000,1000
"New York",2020-05-25,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-25,-183.5,186.5,3,1000,1000,1000
"New Jersey",2020-05-25,-751,751,0,1000,1000,1000
"New Hampshire",2020-05-25,-107,107,0,1000,1000,1000
"Nevada",2020-05-25,-429.5,429.5,0,1000,1000,1000
"Nebraska",2020-05-25,-239,247,8,1000,1000,1000
"Montana",2020-05-25,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-25,-727.5,736.5,9,1000,1000,1000
"Mississippi",2020-05-25,-385.5,385.5,0,1000,1000,1000
"Minnesota",2020-05-25,-424,431,7,1000,1000,1000
"Michigan",2020-05-25,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-25,-700,741,41,1000,1000,1000
"Maryland",2020-05-25,-497,499,2,1000,1000,1000
"Maine",2020-05-25,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-25,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-25,-364.5,488.5,124,1000,1000,1000
"Kansas",2020-05-25,-259.5,262.5,3,1000,1000,1000
"Iowa",2020-05-25,-273.5,280.5,7,1000,1000,1000
"Indiana",2020-05-25,-764,764,0,1000,1000,1000
"Illinois",2020-05-25,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-25,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-25,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-25,-1099,1147,48,1000,1000,1000
"Florida",2020-05-25,-2193,2460,267,1000,1000,1000
"Delaware",2020-05-25,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-25,-216,343,127,1000,1000,1000
"Colorado",2020-05-25,-522.5,522.5,0,1000,1000,1000
"California",2020-05-25,-3491,3494,3,1000,1000,1000
"Arkansas",2020-05-25,-323.5,327.5,4,1000,1000,1000
"Arizona",2020-05-25,-734.5,745.5,11,1000,1000,1000
"Alaska",2020-05-25,-53.5,53.5,0,1000,1000,1000
"Alabama",2020-05-25,-472,472,0,1000,1000,1000
"Wyoming",2020-05-26,-58,60,2,1000,1000,1000
"Wisconsin",2020-05-26,-442.5,442.5,0,1000,1000,1000
"West Virginia",2020-05-26,-266,266,0,1000,1000,1000
"Washington",2020-05-26,-473.5,473.5,0,1000,1000,1000
"Virginia",2020-05-26,-685.5,711.5,26,1000,1000,1000
"Vermont",2020-05-26,-45,45,0,1000,1000,1000
"Utah",2020-05-26,-289.5,291.5,2,1000,1000,1000
"Texas",2020-05-26,-3098.5,3124.5,26,1000,1000,1000
"Tennessee",2020-05-26,-816,816,0,1000,1000,1000
"South Dakota",2020-05-26,-78,81,3,1000,1000,1000
"South Carolina",2020-05-26,-523,528,5,1000,1000,1000
"Rhode Island",2020-05-26,-66.5,98.5,32,1000,1000,1000
"Pennsylvania",2020-05-26,-1518.5,1518.5,0,1000,1000,1000
"Oregon",2020-05-26,-274,277,3,1000,1000,1000
"Oklahoma",2020-05-26,-384.5,390.5,6,1000,1000,1000
"Ohio",2020-05-26,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-26,-64,102,38,1000,1000,1000
"North Carolina",2020-05-26,-980,980,0,1000,1000,1000
"New York",2020-05-26,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-26,-184.5,186.5,2,1000,1000,1000
"New Jersey",2020-05-26,-751,751,0,1000,1000,1000
"New Hampshire",2020-05-26,-107,107,0,1000,1000,1000
"Nevada",2020-05-26,-429.5,429.5,0,1000,1000,1000
"Nebraska",2020-05-26,-241,247,6,1000,1000,1000
"Montana",2020-05-26,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-26,-729.5,736.5,7,1000,1000,1000
"Mississippi",2020-05-26,-385.5,385.5,0,1000,1000,1000
"Minnesota",2020-05-26,-426,431,5,1000,1000,1000
"Michigan",2020-05-26,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-26,-708,741,33,1000,1000,1000
"Maryland",2020-05-26,-498,499,1,1000,1000,1000
"Maine",2020-05-26,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-26,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-26,-375.5,488.5,113,1000,1000,1000
"Kansas",2020-05-26,-259.5,262.5,3,1000,1000,1000
"Iowa",2020-05-26,-274.5,280.5,6,1000,1000,1000
"Indiana",2020-05-26,-764,764,0,1000,1000,1000
"Illinois",2020-05-26,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-26,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-26,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-26,-1106,1147,41,1000,1000,1000
"Florida",2020-05-26,-2226,2460,234,1000,1000,1000
"Delaware",2020-05-26,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-26,-236,343,107,1000,1000,1000
"Colorado",2020-05-26,-522.5,522.5,0,1000,1000,1000
"California",2020-05-26,-3492,3494,2,1000,1000,1000
"Arkansas",2020-05-26,-324.5,327.5,3,1000,1000,1000
"Arizona",2020-05-26,-736.5,745.5,9,1000,1000,1000
"Alaska",2020-05-26,-53.5,53.5,0,1000,1000,1000
"Alabama",2020-05-26,-472,472,0,1000,1000,1000
"Wyoming",2020-05-27,-58,60,2,1000,1000,1000
"Wisconsin",2020-05-27,-442.5,442.5,0,1000,1000,1000
"West Virginia",2020-05-27,-266,266,0,1000,1000,1000
"Washington",2020-05-27,-473.5,473.5,0,1000,1000,1000
"Virginia",2020-05-27,-689.5,711.5,22,1000,1000,1000
"Vermont",2020-05-27,-45,45,0,1000,1000,1000
"Utah",2020-05-27,-289.5,291.5,2,1000,1000,1000
"Texas",2020-05-27,-3103.5,3124.5,21,1000,1000,1000
"Tennessee",2020-05-27,-816,816,0,1000,1000,1000
"South Dakota",2020-05-27,-78,81,3,1000,1000,1000
"South Carolina",2020-05-27,-524,528,4,1000,1000,1000
"Rhode Island",2020-05-27,-71.5,98.5,27,1000,1000,1000
"Pennsylvania",2020-05-27,-1518.5,1518.5,0,1000,1000,1000
"Oregon",2020-05-27,-275,277,2,1000,1000,1000
"Oklahoma",2020-05-27,-385.5,390.5,5,1000,1000,1000
"Ohio",2020-05-27,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-27,-67,102,35,1000,1000,1000
"North Carolina",2020-05-27,-980,980,0,1000,1000,1000
"New York",2020-05-27,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-27,-184.5,186.5,2,1000,1000,1000
"New Jersey",2020-05-27,-751,751,0,1000,1000,1000
"New Hampshire",2020-05-27,-107,107,0,1000,1000,1000
"Nevada",2020-05-27,-429.5,429.5,0,1000,1000,1000
"Nebraska",2020-05-27,-242,247,5,1000,1000,1000
"Montana",2020-05-27,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-27,-730.5,736.5,6,1000,1000,1000
"Mississippi",2020-05-27,-385.5,385.5,0,1000,1000,1000
"Minnesota",2020-05-27,-427,431,4,1000,1000,1000
"Michigan",2020-05-27,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-27,-715,741,26,1000,1000,1000
"Maryland",2020-05-27,-498,499,1,1000,1000,1000
"Maine",2020-05-27,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-27,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-27,-385.5,488.5,103,1000,1000,1000
"Kansas",2020-05-27,-260.5,262.5,2,1000,1000,1000
"Iowa",2020-05-27,-275.5,280.5,5,1000,1000,1000
"Indiana",2020-05-27,-764,764,0,1000,1000,1000
"Illinois",2020-05-27,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-27,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-27,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-27,-1113,1147,34,1000,1000,1000
"Florida",2020-05-27,-2254,2460,206,1000,1000,1000
"Delaware",2020-05-27,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-27,-253,343,90,1000,1000,1000
"Colorado",2020-05-27,-522.5,522.5,0,1000,1000,1000
"California",2020-05-27,-3492,3494,2,1000,1000,1000
"Arkansas",2020-05-27,-325.5,327.5,2,1000,1000,1000
"Arizona",2020-05-27,-737.5,745.5,8,1000,1000,1000
"Alaska",2020-05-27,-53.5,53.5,0,1000,1000,1000
"Alabama",2020-05-27,-472,472,0,1000,1000,1000
"Wyoming",2020-05-28,-59,60,1,1000,1000,1000
"Wisconsin",2020-05-28,-442.5,442.5,0,1000,1000,1000
"West Virginia",2020-05-28,-266,266,0,1000,1000,1000
"Washington",2020-05-28,-473.5,473.5,0,1000,1000,1000
"Virginia",2020-05-28,-692.5,711.5,19,1000,1000,1000
"Vermont",2020-05-28,-45,45,0,1000,1000,1000
"Utah",2020-05-28,-290.5,291.5,1,1000,1000,1000
"Texas",2020-05-28,-3107.5,3124.5,17,1000,1000,1000
"Tennessee",2020-05-28,-816,816,0,1000,1000,1000
"South Dakota",2020-05-28,-79,81,2,1000,1000,1000
"South Carolina",2020-05-28,-525,528,3,1000,1000,1000
"Rhode Island",2020-05-28,-75.5,98.5,23,1000,1000,1000
"Pennsylvania",2020-05-28,-1518.5,1518.5,0,1000,1000,1000
"Oregon",2020-05-28,-275,277,2,1000,1000,1000
"Oklahoma",2020-05-28,-386.5,390.5,4,1000,1000,1000
"Ohio",2020-05-28,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-28,-70,102,32,1000,1000,1000
"North Carolina",2020-05-28,-980,980,0,1000,1000,1000
"New York",2020-05-28,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-28,-185.5,186.5,1,1000,1000,1000
"New Jersey",2020-05-28,-751,751,0,1000,1000,1000
"New Hampshire",2020-05-28,-107,107,0,1000,1000,1000
"Nevada",2020-05-28,-429.5,429.5,0,1000,1000,1000
"Nebraska",2020-05-28,-243,247,4,1000,1000,1000
"Montana",2020-05-28,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-28,-731.5,736.5,5,1000,1000,1000
"Mississippi",2020-05-28,-385.5,385.5,0,1000,1000,1000
"Minnesota",2020-05-28,-428,431,3,1000,1000,1000
"Michigan",2020-05-28,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-28,-721,741,20,1000,1000,1000
"Maryland",2020-05-28,-498,499,1,1000,1000,1000
"Maine",2020-05-28,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-28,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-28,-394.5,488.5,94,1000,1000,1000
"Kansas",2020-05-28,-260.5,262.5,2,1000,1000,1000
"Iowa",2020-05-28,-276.5,280.5,4,1000,1000,1000
"Indiana",2020-05-28,-764,764,0,1000,1000,1000
"Illinois",2020-05-28,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-28,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-28,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-28,-1118,1147,29,1000,1000,1000
"Florida",2020-05-28,-2281,2460,179,1000,1000,1000
"Delaware",2020-05-28,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-28,-267,343,76,1000,1000,1000
"Colorado",2020-05-28,-522.5,522.5,0,1000,1000,1000
"California",2020-05-28,-3493,3494,1,1000,1000,1000
"Arkansas",2020-05-28,-325.5,327.5,2,1000,1000,1000
"Arizona",2020-05-28,-739.5,745.5,6,1000,1000,1000
"Alaska",2020-05-28,-53.5,53.5,0,1000,1000,1000
"Alabama",2020-05-28,-472,472,0,1000,1000,1000
"Wyoming",2020-05-29,-59,60,1,1000,1000,1000
"Wisconsin",2020-05-29,-442.5,442.5,0,1000,1000,1000
"West Virginia",2020-05-29,-266,266,0,1000,1000,1000
"Washington",2020-05-29,-473.5,473.5,0,1000,1000,1000
"Virginia",2020-05-29,-694.5,711.5,17,1000,1000,1000
"Vermont",2020-05-29,-45,45,0,1000,1000,1000
"Utah",2020-05-29,-290.5,291.5,1,1000,1000,1000
"Texas",2020-05-29,-3110.5,3124.5,14,1000,1000,1000
"Tennessee",2020-05-29,-816,816,0,1000,1000,1000
"South Dakota",2020-05-29,-79,81,2,1000,1000,1000
"South Carolina",2020-05-29,-525,528,3,1000,1000,1000
"Rhode Island",2020-05-29,-78.5,98.5,20,1000,1000,1000
"Pennsylvania",2020-05-29,-1518.5,1518.5,0,1000,1000,1000
"Oregon",2020-05-29,-276,277,1,1000,1000,1000
"Oklahoma",2020-05-29,-387.5,390.5,3,1000,1000,1000
"Ohio",2020-05-29,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-29,-74,102,28,1000,1000,1000
"North Carolina",2020-05-29,-980,980,0,1000,1000,1000
"New York",2020-05-29,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-29,-185.5,186.5,1,1000,1000,1000
"New Jersey",2020-05-29,-751,751,0,1000,1000,1000
"New Hampshire",2020-05-29,-107,107,0,1000,1000,1000
"Nevada",2020-05-29,-429.5,429.5,0,1000,1000,1000
"Nebraska",2020-05-29,-244,247,3,1000,1000,1000
"Montana",2020-05-29,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-29,-732.5,736.5,4,1000,1000,1000
"Mississippi",2020-05-29,-385.5,385.5,0,1000,1000,1000
"Minnesota",2020-05-29,-429,431,2,1000,1000,1000
"Michigan",2020-05-29,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-29,-725,741,16,1000,1000,1000
"Maryland",2020-05-29,-499,499,0,1000,1000,1000
"Maine",2020-05-29,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-29,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-29,-404.5,488.5,84,1000,1000,1000
"Kansas",2020-05-29,-261.5,262.5,1,1000,1000,1000
"Iowa",2020-05-29,-277.5,280.5,3,1000,1000,1000
"Indiana",2020-05-29,-764,764,0,1000,1000,1000
"Illinois",2020-05-29,-1141,1141,0,1000,1000,1000
